Claim Key," Policy 
 Branch ",Policy Type,Premium Class,"Policy  
Number  ",Date Incurred,Date of Loss," Claim 
 Status",Claimant  ,"Claim      
Narrative  ",Gross Sum Insured,Reinsurance Recoveries,Total Recovered,Current Gross Outstanding,Transaction Amount,Total Paid,Incurred Claims - Gross of reinsurance,Incurred Claims Net of Reinsurance,Incurred Claims Net of All Recoveries,Paid Claims Net of Reinsurance,Paid Claims net of All Recoveries,Max Incurred Claim,Max Claim Paid,Date of Loss Code,Transaction Date Code,Delay,Min of Delay,Policy class,Product Group,Large Loss Threshold,Incremental Attritional Losses,Incremental Large Losses,Incurred for claims incurred in prior quarters,Incremental Claim Amount
5021651,11,50A,EN3,5004979,31-Mar-15,01-Dec-14,O,Mine Machines P\L & Or Ass. & Subs.,ELECTRONIC FAULT,,0,0,140,0,2295.75,2435.75," 2,435.75 "," 2,435.75 "," 2,295.75 "," 2,295.75 ",3100,2435.75,2014,2015,1,0,Engineering,Transport and Engineering,20000,40,0,40,40.00
5021651,11,50A,EN3,5004979,31-Mar-15,01-Dec-14,O,Mine Machines P\L & Or Ass. & Subs.,ELECTRONIC FAULT,,0,0,0,140,2435.75,2435.75," 2,435.75 "," 2,435.75 "," 2,435.75 "," 2,435.75 ",3100,2435.75,2014,2015,1,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5021651,11,50A,EN3,5004979,30-Apr-15,01-Dec-14,F,Mine Machines P\L & Or Ass. & Subs.,ELECTRONIC FAULT,,0,0,0,0,2435.75,2435.75," 2,435.75 "," 2,435.75 "," 2,435.75 "," 2,435.75 ",3100,2435.75,2014,2015,1,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5021655,10,50A,EN3,5046660,11-Dec-14,18-Nov-14,O,RIO DOURO CONSTRUCTION (PVT) LTD,lighting damage to PABX,,0,0,776.25,0,0,776.25, 776.25 , 776.25 , -   , -   ,776.25,0,2014,2014,0,0,Engineering,Transport and Engineering,20000,776.25,0,0,776.25
5021655,10,50A,EN3,5046660,10-Jul-15,18-Nov-14,F,RIO DOURO CONSTRUCTION (PVT) LTD,lighting damage to PABX,,0,0,0,0,0,0, -   , -   , -   , -   ,776.25,0,2014,2015,1,0,Engineering,Transport and Engineering,20000,-776.25,0,-776.25,-776.25
5021655,10,50A,EN3,5046660,27-Oct-15,18-Nov-14,F,RIO DOURO CONSTRUCTION (PVT) LTD,lighting damage to PABX,,0,0,0,0,0,0, -   , -   , -   , -   ,776.25,0,2014,2015,1,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5021669,11,57A,MA6,5057746,11-Dec-14,25-Nov-14,O,P GIBBONS,DAMAGED BOAT PROPELLER,,0,0,419,0,0,419, 419.00 , 419.00 , -   , -   ,419.4,419.4,2014,2014,0,0,Transportation,Transport and Engineering,20000,419,0,0,419.00
5021669,11,57A,MA6,5057746,16-Dec-14,25-Nov-14,O,P GIBBONS,DAMAGED BOAT PROPELLER,,0,0,419.4,0,0,419.4, 419.40 , 419.40 , -   , -   ,419.4,419.4,2014,2014,0,0,Transportation,Transport and Engineering,20000,0.4,0,0,0.40
5021669,11,57A,MA6,5057746,16-Dec-14,25-Nov-14,F,P GIBBONS,DAMAGED BOAT PROPELLER,,0,0,0,419.4,419.4,419.4, 419.40 , 419.40 , 419.40 , 419.40 ,419.4,419.4,2014,2014,0,0,Transportation,Transport and Engineering,20000,0,0,0,0.00
5021705,11,50A,EN3,5049826,12-Dec-14,04-Dec-14,O,FLIPSTORM SERVICES (PVT) LTD,laptop damage,,0,0,1500,0,0,1500," 1,500.00 "," 1,500.00 ", -   , -   ,1500,1389.1,2014,2014,0,0,Engineering,Transport and Engineering,20000,1500,0,0,1500.00
5021705,11,50A,EN3,5049826,17-Dec-14,04-Dec-14,O,FLIPSTORM SERVICES (PVT) LTD,laptop damage,,0,0,1439.1,0,0,1439.1," 1,439.10 "," 1,439.10 ", -   , -   ,1500,1389.1,2014,2014,0,0,Engineering,Transport and Engineering,20000,-60.9,0,0,-60.90
5021705,11,50A,EN3,5049826,17-Dec-14,04-Dec-14,F,FLIPSTORM SERVICES (PVT) LTD,laptop damage,,0,0,0,1439.1,1439.1,1439.1," 1,439.10 "," 1,439.10 "," 1,439.10 "," 1,439.10 ",1500,1389.1,2014,2014,0,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5021705,11,50A,EN3,5049826,06-Mar-15,04-Dec-14,F,FLIPSTORM SERVICES (PVT) LTD,laptop damage,,0,50,0,-50,1439.1,1439.1," 1,439.10 "," 1,389.10 "," 1,439.10 "," 1,389.10 ",1500,1389.1,2014,2015,1,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5021733,11,50A,EN3,5076946,16-Dec-14,04-Nov-14,O,DRUMMOND RANCHING (PVT) LTD,LIGHTNING STRIKE TO DESKTOP,,0,0,648,0,0,648, 648.00 , 648.00 , -   , -   ,648,648,2014,2014,0,0,Engineering,Transport and Engineering,20000,648,0,0,648.00
5021733,11,50A,EN3,5076946,17-Dec-14,04-Nov-14,O,DRUMMOND RANCHING (PVT) LTD,LIGHTNING STRIKE TO DESKTOP,,0,0,648,0,0,648, 648.00 , 648.00 , -   , -   ,648,648,2014,2014,0,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5021733,11,50A,EN3,5076946,17-Dec-14,04-Nov-14,F,DRUMMOND RANCHING (PVT) LTD,LIGHTNING STRIKE TO DESKTOP,,0,0,0,648,648,648, 648.00 , 648.00 , 648.00 , 648.00 ,648,648,2014,2014,0,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5021766,11,13A,IT2,5088235,18-Dec-14,15-Dec-14,O,UNITED BUILDERS MERCHANTS (PVT) LTD,GLASS FELL OFF TRUCK,,0,0,479.85,0,0,479.85, 479.85 , 479.85 , -   , -   ,479.85,407.87,2014,2014,0,0,Transportation,Transport and Engineering,20000,479.85,0,0,479.85
5021766,11,13A,IT2,5088235,29-Dec-14,15-Dec-14,O,UNITED BUILDERS MERCHANTS (PVT) LTD,GLASS FELL OFF TRUCK,,0,0,407.87,0,0,407.87, 407.87 , 407.87 , -   , -   ,479.85,407.87,2014,2014,0,0,Transportation,Transport and Engineering,20000,-71.98,0,0,-71.98
5021766,11,13A,IT2,5088235,29-Dec-14,15-Dec-14,F,UNITED BUILDERS MERCHANTS (PVT) LTD,GLASS FELL OFF TRUCK,,0,0,0,407.87,407.87,407.87, 407.87 , 407.87 , 407.87 , 407.87 ,479.85,407.87,2014,2014,0,0,Transportation,Transport and Engineering,20000,0,0,0,0.00
5021794,11,60A,FG1,5001343,29-Dec-14,30-Mar-14,O,EDGARS STORES LIMITED,EMBEZZLEMENT,,0,0,1000,0,0,1000," 1,000.00 "," 1,000.00 ", -   , -   ,38714,4357,2014,2014,0,3,Guarantee,Transport and Engineering,20000,0,1000,0,0.00
5021794,11,60A,FG1,5001343,24-Feb-15,30-Mar-14,O,EDGARS STORES LIMITED,EMBEZZLEMENT,,0,0,36000,0,0,36000," 36,000.00 "," 36,000.00 ", -   , -   ,38714,4357,2014,2015,1,3,Guarantee,Transport and Engineering,20000,0,35000,0,0.00
5021794,11,60A,FG1,5001343,03-Mar-15,30-Mar-14,O,EDGARS STORES LIMITED,EMBEZZLEMENT,,0,0,34875,0,0,34875," 34,875.00 "," 34,875.00 ", -   , -   ,38714,4357,2014,2015,1,3,Guarantee,Transport and Engineering,20000,0,-1125,0,0.00
5021794,11,60A,FG1,5001343,03-Mar-15,30-Mar-14,O,EDGARS STORES LIMITED,EMBEZZLEMENT,,87.5,0,34000,875,875,34875," 34,787.50 "," 34,787.50 ", 787.50 , 787.50 ,38714,4357,2014,2015,1,3,Guarantee,Transport and Engineering,20000,0,0,0,0.00
5021794,11,60A,FG1,5001343,10-Mar-15,30-Mar-14,O,EDGARS STORES LIMITED,EMBEZZLEMENT,,87.5,0,34000,0,875,34875," 34,787.50 "," 34,787.50 ", 787.50 , 787.50 ,38714,4357,2014,2015,1,3,Guarantee,Transport and Engineering,20000,0,0,0,0.00
5021794,11,60A,FG1,5001343,10-Mar-15,30-Mar-14,F,EDGARS STORES LIMITED,EMBEZZLEMENT,,3392.28,0,0,33047.8,33922.8,33922.8," 30,530.52 "," 30,530.52 "," 30,530.52 "," 30,530.52 ",38714,4357,2014,2015,1,3,Guarantee,Transport and Engineering,20000,0,-952.2,0,0.00
5021794,11,60A,FG1,5001343,28-Aug-17,30-Mar-14,F,EDGARS STORES LIMITED,EMBEZZLEMENT,,572.28,28200,0,-28200,33922.8,33922.8," 33,350.52 "," 5,150.52 "," 33,350.52 "," 5,150.52 ",38714,4357,2014,2017,3,3,Guarantee,Transport and Engineering,20000,0,0,0,0.00
5021794,11,60A,FG1,5001343,31-Aug-17,30-Mar-14,R,EDGARS STORES LIMITED,EMBEZZLEMENT,,572.28,28200,4791.2,0,33922.8,38714," 38,141.72 "," 9,941.72 "," 33,350.52 "," 5,150.52 ",38714,4357,2014,2017,3,3,Guarantee,Transport and Engineering,20000,0,4791.2,0,0.00
5021794,11,60A,FG1,5001343,31-Aug-17,30-Mar-14,F,EDGARS STORES LIMITED,EMBEZZLEMENT,,1051.4,28200,0,4791.2,38714,38714," 37,662.60 "," 9,462.60 "," 37,662.60 "," 9,462.60 ",38714,4357,2014,2017,3,3,Guarantee,Transport and Engineering,20000,0,0,0,0.00
5021794,11,60A,FG1,5001343,07-Sep-17,30-Mar-14,F,EDGARS STORES LIMITED,EMBEZZLEMENT,,435.7,34357,0,-6157,38714,38714," 38,278.30 "," 3,921.30 "," 38,278.30 "," 3,921.30 ",38714,4357,2014,2017,3,3,Guarantee,Transport and Engineering,20000,0,0,0,0.00
5021803,11,60A,FG1,5064109,30-Dec-14,06-Dec-14,O,J K MOTORS,CASH STOLEN AT GARAGE,,0,0,2780,0,0,2780," 2,780.00 "," 2,780.00 ", -   , -   ,6140,6140,2014,2014,0,0,Guarantee,Transport and Engineering,20000,2780,0,0,2780.00
5021803,11,60A,FG1,5064109,11-Jan-15,06-Dec-14,O,J K MOTORS,CASH STOLEN AT GARAGE,,0,0,6140,0,0,6140," 6,140.00 "," 6,140.00 ", -   , -   ,6140,6140,2014,2015,1,0,Guarantee,Transport and Engineering,20000,3360,0,3360,3360.00
5021803,11,60A,FG1,5064109,11-Jan-15,06-Dec-14,O,J K MOTORS,CASH STOLEN AT GARAGE,,0,0,260,5880,5880,6140," 6,140.00 "," 6,140.00 "," 5,880.00 "," 5,880.00 ",6140,6140,2014,2015,1,0,Guarantee,Transport and Engineering,20000,0,0,0,0.00
5021803,11,60A,FG1,5064109,23-Jan-15,06-Dec-14,F,J K MOTORS,CASH STOLEN AT GARAGE,,0,0,0,260,6140,6140," 6,140.00 "," 6,140.00 "," 6,140.00 "," 6,140.00 ",6140,6140,2014,2015,1,0,Guarantee,Transport and Engineering,20000,0,0,0,0.00
5021807,10,50A,EN3,5049995,30-Dec-14,16-Dec-14,O,OLD MUTUAL SHARED SERVICES,C MUCHATANHI LAPTOP STOLEN,,0,0,611.55,0,0,611.55, 611.55 , 611.55 , -   , -   ,611.55,611.55,2014,2014,0,0,Engineering,Transport and Engineering,20000,611.55,0,0,611.55
5021807,10,50A,EN3,5049995,03-Feb-15,16-Dec-14,F,OLD MUTUAL SHARED SERVICES,C MUCHATANHI LAPTOP STOLEN,,0,0,0,611.55,611.55,611.55, 611.55 , 611.55 , 611.55 , 611.55 ,611.55,611.55,2014,2015,1,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5021810,10,50A,EN3,5049995,30-Dec-14,16-Dec-14,O,OLD MUTUAL SHARED SERVICES,BEGEDE'S LAPTOP STOLEN,,0,0,611.55,0,0,611.55, 611.55 , 611.55 , -   , -   ,611.55,611.55,2014,2014,0,0,Engineering,Transport and Engineering,20000,611.55,0,0,611.55
5021810,10,50A,EN3,5049995,03-Feb-15,16-Dec-14,F,OLD MUTUAL SHARED SERVICES,BEGEDE'S LAPTOP STOLEN,,0,0,0,611.55,611.55,611.55, 611.55 , 611.55 , 611.55 , 611.55 ,611.55,611.55,2014,2015,1,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5021811,10,50A,EN3,5087652,30-Dec-14,01-Dec-14,O,Botswana High Commission,BACK UP UPS BATTERIES DAMAGED,,0,0,430,0,0,430, 430.00 , 430.00 , -   , -   ,430,430,2014,2014,0,0,Engineering,Transport and Engineering,20000,430,0,0,430.00
5021811,10,50A,EN3,5087652,13-Jan-15,01-Dec-14,O,Botswana High Commission,BACK UP UPS BATTERIES DAMAGED,,0,0,430,0,0,430, 430.00 , 430.00 , -   , -   ,430,430,2014,2015,1,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5021811,10,50A,EN3,5087652,13-Jan-15,01-Dec-14,F,Botswana High Commission,BACK UP UPS BATTERIES DAMAGED,,0,0,0,430,430,430, 430.00 , 430.00 , 430.00 , 430.00 ,430,430,2014,2015,1,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5021816,11,13A,IT2,5056199,30-Dec-14,20-Nov-14,O,E R YORK & COMPANY (PVT) LTD T AS M,GOODS STOLEN IN TRANSIT,,0,0,292.15,0,0,292.15, 292.15 , 292.15 , -   , -   ,292.15,262.94,2014,2014,0,0,Transportation,Transport and Engineering,20000,292.15,0,0,292.15
5021816,11,13A,IT2,5056199,11-Jan-15,20-Nov-14,O,E R YORK & COMPANY (PVT) LTD T AS M,GOODS STOLEN IN TRANSIT,,0,0,262.94,0,0,262.94, 262.94 , 262.94 , -   , -   ,292.15,262.94,2014,2015,1,0,Transportation,Transport and Engineering,20000,-29.21,0,-29.21,-29.21
5021816,11,13A,IT2,5056199,11-Jan-15,20-Nov-14,F,E R YORK & COMPANY (PVT) LTD T AS M,GOODS STOLEN IN TRANSIT,,0,0,0,262.94,262.94,262.94, 262.94 , 262.94 , 262.94 , 262.94 ,292.15,262.94,2014,2015,1,0,Transportation,Transport and Engineering,20000,0,0,0,0.00
5021970,11,50A,EN3,5085021,07-Jan-15,15-Dec-14,O,CARNIVORE ENTERPRISES (PVT) LTD,THEFT OF COMPUTERS,,0,0,2480,0,0,2480," 2,480.00 "," 2,480.00 ", -   , -   ,2480,1671,2014,2015,1,1,Engineering,Transport and Engineering,20000,2480,0,0,2480.00
5021970,11,50A,EN3,5085021,21-Jan-15,15-Dec-14,O,CARNIVORE ENTERPRISES (PVT) LTD,THEFT OF COMPUTERS,,0,0,1671,0,0,1671," 1,671.00 "," 1,671.00 ", -   , -   ,2480,1671,2014,2015,1,1,Engineering,Transport and Engineering,20000,-809,0,0,-809.00
5021970,11,50A,EN3,5085021,21-Jan-15,15-Dec-14,F,CARNIVORE ENTERPRISES (PVT) LTD,THEFT OF COMPUTERS,,0,0,0,1521,1521,1521," 1,521.00 "," 1,521.00 "," 1,521.00 "," 1,521.00 ",2480,1671,2014,2015,1,1,Engineering,Transport and Engineering,20000,-150,0,0,-150.00
5021970,11,50A,EN3,5085021,23-Jan-15,15-Dec-14,R,CARNIVORE ENTERPRISES (PVT) LTD,THEFT OF COMPUTERS,,0,0,150,0,1521,1671," 1,671.00 "," 1,671.00 "," 1,521.00 "," 1,521.00 ",2480,1671,2014,2015,1,1,Engineering,Transport and Engineering,20000,150,0,0,150.00
5021970,11,50A,EN3,5085021,23-Jan-15,15-Dec-14,F,CARNIVORE ENTERPRISES (PVT) LTD,THEFT OF COMPUTERS,,0,0,0,150,1671,1671," 1,671.00 "," 1,671.00 "," 1,671.00 "," 1,671.00 ",2480,1671,2014,2015,1,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
5021977,10,13A,IT2,5020492,07-Jan-15,18-Dec-14,O,ASTRA HOLDINGS LIMITED,theft of paint,,0,0,10,0,0,10, 10.00 , 10.00 , -   , -   ,10,0,2014,2015,1,1,Transportation,Transport and Engineering,20000,10,0,0,10.00
5021977,10,13A,IT2,5020492,31-Jan-15,18-Dec-14,F,ASTRA HOLDINGS LIMITED,theft of paint,,0,0,0,0,0,0, -   , -   , -   , -   ,10,0,2014,2015,1,1,Transportation,Transport and Engineering,20000,-10,0,0,-10.00
5021982,11,50A,EN3,5002154,07-Jan-15,11-Dec-14,O,SANDFORD SIGNS P L & OR ASS. & OR S,LIGHTNING DAMAGE TO PRINTER,,0,0,500,0,0,500, 500.00 , 500.00 , -   , -   ,3285,3285,2014,2015,1,1,Engineering,Transport and Engineering,20000,500,0,0,500.00
5021982,11,50A,EN3,5002154,09-Feb-15,11-Dec-14,O,SANDFORD SIGNS P L & OR ASS. & OR S,LIGHTNING DAMAGE TO PRINTER,,0,0,3105,0,0,3105," 3,105.00 "," 3,105.00 ", -   , -   ,3285,3285,2014,2015,1,1,Engineering,Transport and Engineering,20000,2605,0,0,2605.00
5021982,11,50A,EN3,5002154,09-Feb-15,11-Dec-14,F,SANDFORD SIGNS P L & OR ASS. & OR S,LIGHTNING DAMAGE TO PRINTER,,0,0,0,3105,3105,3105," 3,105.00 "," 3,105.00 "," 3,105.00 "," 3,105.00 ",3285,3285,2014,2015,1,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
5021982,11,50A,EN3,5002154,16-Feb-15,11-Dec-14,R,SANDFORD SIGNS P L & OR ASS. & OR S,LIGHTNING DAMAGE TO PRINTER,,0,0,180,0,3105,3285," 3,285.00 "," 3,285.00 "," 3,105.00 "," 3,105.00 ",3285,3285,2014,2015,1,1,Engineering,Transport and Engineering,20000,180,0,0,180.00
5021982,11,50A,EN3,5002154,16-Feb-15,11-Dec-14,F,SANDFORD SIGNS P L & OR ASS. & OR S,LIGHTNING DAMAGE TO PRINTER,,0,0,0,180,3285,3285," 3,285.00 "," 3,285.00 "," 3,285.00 "," 3,285.00 ",3285,3285,2014,2015,1,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
5022037,10,50A,EN3,5076107,09-Jan-15,20-Dec-14,O,VIRL MICROFINANCE PVT LTD,HP LAPTOP HARD DRIVE DAMAGED,,0,0,350,0,0,350, 350.00 , 350.00 , -   , -   ,350,130.5,2014,2015,1,1,Engineering,Transport and Engineering,20000,350,0,0,350.00
5022037,10,50A,EN3,5076107,14-Jan-15,20-Dec-14,O,VIRL MICROFINANCE PVT LTD,HP LAPTOP HARD DRIVE DAMAGED,,0,0,130.5,0,0,130.5, 130.50 , 130.50 , -   , -   ,350,130.5,2014,2015,1,1,Engineering,Transport and Engineering,20000,-219.5,0,0,-219.50
5022037,10,50A,EN3,5076107,02-Feb-15,20-Dec-14,O,VIRL MICROFINANCE PVT LTD,HP LAPTOP HARD DRIVE DAMAGED,,0,0,130.5,0,0,130.5, 130.50 , 130.50 , -   , -   ,350,130.5,2014,2015,1,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
5022037,10,50A,EN3,5076107,02-Feb-15,20-Dec-14,F,VIRL MICROFINANCE PVT LTD,HP LAPTOP HARD DRIVE DAMAGED,,0,0,0,130.5,130.5,130.5, 130.50 , 130.50 , 130.50 , 130.50 ,350,130.5,2014,2015,1,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
5022088,10,60A,FG1,5096281,09-Jan-15,06-Nov-14,O,Teecherz Furnishers,BUYER REQUEST MONEY & UNDERBUY,,0,0,5000,0,0,5000," 5,000.00 "," 5,000.00 ", -   , -   ,5000,3981.35,2014,2015,1,1,Guarantee,Transport and Engineering,20000,5000,0,0,5000.00
5022088,10,60A,FG1,5096281,23-Feb-15,06-Nov-14,O,Teecherz Furnishers,BUYER REQUEST MONEY & UNDERBUY,,0,0,3981.35,0,0,3981.35," 3,981.35 "," 3,981.35 ", -   , -   ,5000,3981.35,2014,2015,1,1,Guarantee,Transport and Engineering,20000,-1018.65,0,0,-1018.65
5022088,10,60A,FG1,5096281,23-Feb-15,06-Nov-14,O,Teecherz Furnishers,BUYER REQUEST MONEY & UNDERBUY,,0,0,526.13,3455.22,3455.22,3981.35," 3,981.35 "," 3,981.35 "," 3,455.22 "," 3,455.22 ",5000,3981.35,2014,2015,1,1,Guarantee,Transport and Engineering,20000,0,0,0,0.00
5022088,10,60A,FG1,5096281,23-Feb-15,06-Nov-14,O,Teecherz Furnishers,BUYER REQUEST MONEY & UNDERBUY,,0,0,526.13,0,3455.22,3981.35," 3,981.35 "," 3,981.35 "," 3,455.22 "," 3,455.22 ",5000,3981.35,2014,2015,1,1,Guarantee,Transport and Engineering,20000,0,0,0,0.00
5022088,10,60A,FG1,5096281,23-Feb-15,06-Nov-14,F,Teecherz Furnishers,BUYER REQUEST MONEY & UNDERBUY,,0,0,0,526.13,3981.35,3981.35," 3,981.35 "," 3,981.35 "," 3,981.35 "," 3,981.35 ",5000,3981.35,2014,2015,1,1,Guarantee,Transport and Engineering,20000,0,0,0,0.00
5022095,11,50A,EN3,5088271,12-Jan-15,24-Oct-14,O,KILWICK INVESTMENTS P L T AS COMPUP,CELLPHONE & LAPTOP DAMAGE,,0,0,1170,0,0,1170," 1,170.00 "," 1,170.00 ", -   , -   ,1350,1300,2014,2015,1,1,Engineering,Transport and Engineering,20000,1170,0,0,1170.00
5022095,11,50A,EN3,5088271,15-Jan-15,24-Oct-14,O,KILWICK INVESTMENTS P L T AS COMPUP,CELLPHONE & LAPTOP DAMAGE,,0,0,1170,0,0,1170," 1,170.00 "," 1,170.00 ", -   , -   ,1350,1300,2014,2015,1,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
5022095,11,50A,EN3,5088271,15-Jan-15,24-Oct-14,F,KILWICK INVESTMENTS P L T AS COMPUP,CELLPHONE & LAPTOP DAMAGE,,0,0,0,1170,1170,1170," 1,170.00 "," 1,170.00 "," 1,170.00 "," 1,170.00 ",1350,1300,2014,2015,1,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
5022095,11,50A,EN3,5088271,16-Feb-15,24-Oct-14,R,KILWICK INVESTMENTS P L T AS COMPUP,CELLPHONE & LAPTOP DAMAGE,,0,0,180,0,1170,1350," 1,350.00 "," 1,350.00 "," 1,170.00 "," 1,170.00 ",1350,1300,2014,2015,1,1,Engineering,Transport and Engineering,20000,180,0,0,180.00
5022095,11,50A,EN3,5088271,16-Feb-15,24-Oct-14,F,KILWICK INVESTMENTS P L T AS COMPUP,CELLPHONE & LAPTOP DAMAGE,,0,0,0,180,1350,1350," 1,350.00 "," 1,350.00 "," 1,350.00 "," 1,350.00 ",1350,1300,2014,2015,1,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
5022095,11,50A,EN3,5088271,06-Mar-15,24-Oct-14,F,KILWICK INVESTMENTS P L T AS COMPUP,CELLPHONE & LAPTOP DAMAGE,,0,50,0,-50,1350,1350," 1,350.00 "," 1,300.00 "," 1,350.00 "," 1,300.00 ",1350,1300,2014,2015,1,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
5022098,11,50A,EN3,5088271,12-Jan-15,04-Jan-15,O,KILWICK INVESTMENTS P L T AS COMPUP,GLASSESS LOST/ MISPLACED,,0,0,200,0,0,200, 200.00 , 200.00 , -   , -   ,200,180,2015,2015,0,0,Engineering,Transport and Engineering,20000,200,0,0,200.00
5022098,11,50A,EN3,5088271,13-Jan-15,04-Jan-15,O,KILWICK INVESTMENTS P L T AS COMPUP,GLASSESS LOST/ MISPLACED,,0,0,180,0,0,180, 180.00 , 180.00 , -   , -   ,200,180,2015,2015,0,0,Engineering,Transport and Engineering,20000,-20,0,0,-20.00
5022098,11,50A,EN3,5088271,13-Jan-15,04-Jan-15,F,KILWICK INVESTMENTS P L T AS COMPUP,GLASSESS LOST/ MISPLACED,,0,0,0,180,180,180, 180.00 , 180.00 , 180.00 , 180.00 ,200,180,2015,2015,0,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5022103,11,57A,MA6,5076471,12-Jan-15,02-Jan-15,O,CHERENE SHIELS,PROPELLER DAMAGED BY A LOG,,0,0,92,0,0,92, 92.00 , 92.00 , -   , -   ,92,83,2015,2015,0,0,Transportation,Transport and Engineering,20000,92,0,0,92.00
5022103,11,57A,MA6,5076471,13-Jan-15,02-Jan-15,O,CHERENE SHIELS,PROPELLER DAMAGED BY A LOG,,0,0,83,0,0,83, 83.00 , 83.00 , -   , -   ,92,83,2015,2015,0,0,Transportation,Transport and Engineering,20000,-9,0,0,-9.00
5022103,11,57A,MA6,5076471,13-Jan-15,02-Jan-15,F,CHERENE SHIELS,PROPELLER DAMAGED BY A LOG,,0,0,0,83,83,83, 83.00 , 83.00 , 83.00 , 83.00 ,92,83,2015,2015,0,0,Transportation,Transport and Engineering,20000,0,0,0,0.00
5022119,10,50A,EN3,5039544,13-Jan-15,11-Dec-14,O,TAKURA VENTURES (PVT) LIMITED,LAPTOP STOLEN FROM VEHICLE,,0,0,900,0,0,900, 900.00 , 900.00 , -   , -   ,900,682.05,2014,2015,1,1,Engineering,Transport and Engineering,20000,900,0,0,900.00
5022119,10,50A,EN3,5039544,09-Mar-15,11-Dec-14,O,TAKURA VENTURES (PVT) LIMITED,LAPTOP STOLEN FROM VEHICLE,,0,0,682.05,0,0,682.05, 682.05 , 682.05 , -   , -   ,900,682.05,2014,2015,1,1,Engineering,Transport and Engineering,20000,-217.95,0,0,-217.95
5022119,10,50A,EN3,5039544,09-Mar-15,11-Dec-14,F,TAKURA VENTURES (PVT) LIMITED,LAPTOP STOLEN FROM VEHICLE,,0,0,0,682.05,682.05,682.05, 682.05 , 682.05 , 682.05 , 682.05 ,900,682.05,2014,2015,1,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
5022157,11,50A,EN3,5006558,14-Jan-15,18-Dec-14,O,BARONS MOTOR SPARES,LIGHTNING STRUCK COMPUTER,,0,0,1950,0,0,1950," 1,950.00 "," 1,950.00 ", -   , -   ,1950,1155.04,2014,2015,1,1,Engineering,Transport and Engineering,20000,1950,0,0,1950.00
5022157,11,50A,EN3,5006558,23-Jan-15,18-Dec-14,O,BARONS MOTOR SPARES,LIGHTNING STRUCK COMPUTER,,0,0,1155.04,0,0,1155.04," 1,155.04 "," 1,155.04 ", -   , -   ,1950,1155.04,2014,2015,1,1,Engineering,Transport and Engineering,20000,-794.96,0,0,-794.96
5022157,11,50A,EN3,5006558,23-Jan-15,18-Dec-14,O,BARONS MOTOR SPARES,LIGHTNING STRUCK COMPUTER,,0,0,1005.04,150,150,1155.04," 1,155.04 "," 1,155.04 ", 150.00 , 150.00 ,1950,1155.04,2014,2015,1,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
5022157,11,50A,EN3,5006558,28-Jan-15,18-Dec-14,O,BARONS MOTOR SPARES,LIGHTNING STRUCK COMPUTER,,0,0,1005.04,0,150,1155.04," 1,155.04 "," 1,155.04 ", 150.00 , 150.00 ,1950,1155.04,2014,2015,1,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
5022157,11,50A,EN3,5006558,28-Jan-15,18-Dec-14,F,BARONS MOTOR SPARES,LIGHTNING STRUCK COMPUTER,,0,0,0,1005.04,1155.04,1155.04," 1,155.04 "," 1,155.04 "," 1,155.04 "," 1,155.04 ",1950,1155.04,2014,2015,1,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
5022199,10,50A,EN3,5000033,15-Jan-15,28-Dec-14,O,OPEN-IT,UBIQUITI DAMGD BY LIGHTNING,,0,0,648,0,0,648, 648.00 , 648.00 , -   , -   ,648,648,2014,2015,1,1,Engineering,Transport and Engineering,20000,648,0,0,648.00
5022199,10,50A,EN3,5000033,23-Jan-15,28-Dec-14,O,OPEN-IT,UBIQUITI DAMGD BY LIGHTNING,,0,0,648,0,0,648, 648.00 , 648.00 , -   , -   ,648,648,2014,2015,1,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
